"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"388","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 11:03:53,FALSE,NA,"1350398361728290816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FadlyAryadi",56,TRUE,FALSE,NA,NA
"389","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:57:25,FALSE,NA,"1350396733382037506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bebesushi",56,TRUE,FALSE,NA,NA
"390","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 10:54:34,FALSE,NA,"1350396019574403072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapearare",78,TRUE,FALSE,NA,NA
"391","@SriPrabowo2 @Kritingbelukar Maka dari itu lebih baik kalian mau di suntik vaksin, sapa tau jadi Titan. Terus hancurkan dunia!!",FALSE,0,"SriPrabowo2",2021-01-16 10:53:51,FALSE,"1350394630139858944","1350395839471001601","1062498603724230656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoddiSoekidjah",0,FALSE,FALSE,NA,NA
"392","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:49:05,FALSE,NA,"1350394639249883136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iniilusi",56,TRUE,FALSE,NA,NA
"393","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:43:52,FALSE,NA,"1350393325770084353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aktippp",56,TRUE,FALSE,NA,NA
"394","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:41:59,FALSE,NA,"1350392850555408388",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doritosseu",56,TRUE,FALSE,NA,NA
"395","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:40:18,FALSE,NA,"1350392428079943682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waferoreoo",56,TRUE,FALSE,NA,NA
"396","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:37:21,FALSE,NA,"1350391686044680192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shintaagstin__",56,TRUE,FALSE,NA,NA
"397","Vaksin di tempat ak wajib gais nanti kalau aku ga ngetweet lg berarti udh berubah jadi titan bye https://t.co/2dPMvYKTpX",FALSE,0,NA,2021-01-16 10:36:46,FALSE,NA,"1350391539936071681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravnbreeze",0,FALSE,FALSE,NA,NA
"398","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:35:16,FALSE,NA,"1350391161404313604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fsyrl",56,TRUE,FALSE,NA,NA
"399","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:28:40,FALSE,NA,"1350389501563072513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Renorak",56,TRUE,FALSE,NA,NA
"400","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:28:31,FALSE,NA,"1350389463831101443",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charisthetic",56,TRUE,FALSE,NA,NA
"401","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 10:16:09,FALSE,NA,"1350386351372345345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inikanAyoga",56,TRUE,FALSE,NA,NA
"402","Fuck lo di vaksin gabakalan juga anjng ngerubah lo jadi titan/zombie, buat apa cina nge ciptain vaksin kalo cuma ng… https://t.co/FGJGLlX1wv",FALSE,0,NA,2021-01-16 10:03:35,TRUE,NA,"1350383187751440389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asahismile_",0,FALSE,FALSE,NA,NA
"403","Masih ragu buat suntik vaksin.
Takut jadi titan :(",FALSE,2,NA,2021-01-16 10:00:31,FALSE,NA,"1350382414653112323",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siRehannn",0,FALSE,FALSE,NA,NA
"404","@dIstmxkakwldrI @subtanyarl Njir first titan setelah di vaksin",FALSE,16,"dIstmxkakwldrI",2021-01-16 09:59:38,FALSE,"1350381788099616770","1350382194460553217","168976156","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skinnyboyyyyyy",0,FALSE,FALSE,NA,NA
"405","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 09:45:23,FALSE,NA,"1350378607860826117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akuushelaa",56,TRUE,FALSE,NA,NA
"406","Sekali lagi, informasi untuk masyarakat. Yang disuntik vaksin tidak akan menjadi titan! <U+0001F4E2><U+0001F4E2> https://t.co/fxou43CtUX",FALSE,0,NA,2021-01-16 09:22:43,FALSE,NA,"1350372902617509895",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richealthyhappy",0,FALSE,FALSE,NA,NA
"407","""What if"" kalau semua yg ambil suntikan vaksin ni jadi titan?",FALSE,0,NA,2021-01-16 09:21:35,FALSE,NA,"1350372618252107781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haafizazhari",0,FALSE,FALSE,NA,NA
"408","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 09:13:35,FALSE,NA,"1350370604726116355",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Annchan48",78,TRUE,FALSE,NA,NA
"409","RT @365_michi: Pada ga bosen apa ya? Segala hal dikaitkan sama titan

Suntik vaksin jadi titan, salaman jadi titan",FALSE,0,NA,2021-01-16 09:02:59,FALSE,NA,"1350367936813309954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MFFahri",1,TRUE,FALSE,NA,NA
"410","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 08:49:23,FALSE,NA,"1350364512851881989",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iqbaalhariss",56,TRUE,FALSE,NA,NA
"411","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 08:46:01,FALSE,NA,"1350363666311335938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LndMuslitaNazir",56,TRUE,FALSE,NA,NA
"412","RT @khairidzwan: cuba bayangkan yang vaksin covid tu sebenarnya titan shifter injection",FALSE,0,NA,2021-01-16 08:30:16,FALSE,NA,"1350359705340706817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stfuubtchhh",6,TRUE,FALSE,NA,NA
"413","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 08:28:03,FALSE,NA,"1350359144885194755",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bukanpalkor",56,TRUE,FALSE,NA,NA
"414","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 08:23:24,FALSE,NA,"1350357974984736769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lahsayaa",56,TRUE,FALSE,NA,NA
"415","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 08:23:02,FALSE,NA,"1350357884895256576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtabayyi",56,TRUE,FALSE,NA,NA
"416","pada ribut vaksin covic bikin jadi Titan padahal Titan udah ada salepnya sendiri :( https://t.co/GhQThSuiIr",FALSE,0,NA,2021-01-16 08:22:41,FALSE,NA,"1350357795883765763",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BHautoprawira",0,FALSE,FALSE,NA,NA
"417","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 07:52:31,FALSE,NA,"1350350205355347971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hndykrnwan",56,TRUE,FALSE,NA,NA
"418","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 07:23:28,FALSE,NA,"1350342891336392704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tediWhy",56,TRUE,FALSE,NA,NA
"419","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 07:21:20,FALSE,NA,"1350342355950264322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perkara_rasa",56,TRUE,FALSE,NA,NA
"420","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 07:20:36,FALSE,NA,"1350342173237997568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajisfarulloh",56,TRUE,FALSE,NA,NA
"421","@arisingjun Kalo disuntik vaksin nanti jadi titan Ris wkwkwk",FALSE,0,"arisingjun",2021-01-16 07:00:02,FALSE,"1350336809335574528","1350336996917428224","945147287323344898","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redyoungtaek",0,FALSE,FALSE,NA,NA
"422","Saat di suntik vaksin :

Siapin silet steril (biar ga kena tetanus), selesai d suntik selang bbrapa saat goreskan s… https://t.co/synDxvdODi",FALSE,0,NA,2021-01-16 06:51:09,TRUE,NA,"1350334762083262465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prabowo43657876",0,FALSE,FALSE,NA,NA
"423","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 06:51:09,FALSE,NA,"1350334761802207233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhammad_dovil",56,TRUE,FALSE,NA,NA
"424","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 06:44:33,FALSE,NA,"1350333100903944192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FuadatulAP",56,TRUE,FALSE,NA,NA
"425","udah gak ada lagi ini jokes di suntik vaksin berubah jadi titan? hufttt <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>",FALSE,0,NA,2021-01-16 06:40:08,FALSE,NA,"1350331988998193152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_tryagain__",0,FALSE,FALSE,NA,NA
"426","@kkiyxmii orang indo aneh jga sih bisa-bisanya percaya jadi titan klo di vaksin sksksk",FALSE,0,"kkiyxmii",2021-01-16 06:39:59,FALSE,"1350331704053960704","1350331951849226240","1107279354034163712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sashabrqus",0,FALSE,FALSE,NA,NA
"427","@abcdefby gitu ae terus ampe orang yang udah di vaksin jadi titan",FALSE,0,"abcdefby",2021-01-16 06:31:10,FALSE,"1350046270820237312","1350329730445180934","1025882218877448192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gustchill",0,FALSE,FALSE,NA,NA
"428","ampe kominfo bikin ginian dong, pls yg pada percaya kalo bakal beneran jd titan pas di suntik vaksin emg gapunya go… https://t.co/wFTT2vCQqG",FALSE,0,"aqualillac",2021-01-16 06:30:33,TRUE,"1350328495335907330","1350329576652566528","1277929754411143168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aqualillac",0,FALSE,FALSE,NA,NA
"429","deg2an mau vaksin. nanti kalo aku berubah jadi titan kita tetep temenan yaaa",FALSE,0,NA,2021-01-16 06:15:34,FALSE,NA,"1350325805881184256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gesika_stengel",0,FALSE,FALSE,NA,NA
"430","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 06:08:21,FALSE,NA,"1350323988149354496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lemon_oliveoil",56,TRUE,FALSE,NA,NA
"431","Nangis banget. Serius ini tersebar berita setelah vaksin jadi titan sampai Kemkominfo bilang gini di live? 

Kehabi… https://t.co/DMoP8kTjuz",FALSE,0,"Erfa21",2021-01-16 06:06:14,TRUE,"1350322658714349569","1350323455908974593","1255345629762662403","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Erfa21",0,FALSE,FALSE,NA,NA
"432","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 06:04:11,FALSE,NA,"1350322942421262337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGJUhahah",56,TRUE,FALSE,NA,NA
"433","@wongxuixi iya gue kan nanti menggiring opini  vaksin covid bisa merubah manusia jadi titan kolosal.",FALSE,0,"wongxuixi",2021-01-16 05:56:45,FALSE,"1349287372031107073","1350321068100055040","1288895091000528896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnnyjsei",0,FALSE,FALSE,NA,NA
"434","RT @HansRattlexnake: Gw tetep ga mau dj vaksin... bukan takut jadi Titan... cuma gw ga mau hidup 13 Tahun doang...",FALSE,0,NA,2021-01-16 05:44:01,FALSE,NA,"1350317864809426945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shvtri30",5,TRUE,FALSE,NA,NA
"435","@ilhmwldn Ngnteni sng di vaksin dadi titan",FALSE,0,"ilhmwldn",2021-01-16 05:43:18,FALSE,"1350176415673552896","1350317687251951617","1341733235693273090","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jst69dafesa",0,FALSE,FALSE,NA,NA
"436","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 05:39:22,FALSE,NA,"1350316695890534403",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pancakestrobery",56,TRUE,FALSE,NA,NA
"437","Potret salah satu warga yang terkena imbas dari vaksin dan tidak mendapatkan titan shifter. https://t.co/6qgEtv7eDF",FALSE,0,NA,2021-01-16 05:25:28,FALSE,NA,"1350313196351967233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malialdi_",1,FALSE,FALSE,NA,NA
"438","yang dah di vaksin beneran jadi titan ga??",FALSE,0,NA,2021-01-16 05:18:30,FALSE,NA,"1350311445859188739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erikaaathere",0,FALSE,FALSE,NA,NA
"439","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 05:08:56,FALSE,NA,"1350309036051189765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veroniicaa_06",56,TRUE,FALSE,NA,NA
"440","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 05:05:44,FALSE,NA,"1350308232678449152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eudorauserr",56,TRUE,FALSE,NA,NA
"441","@PAKDANIEL99 titan hasil suntik vaksin? <U+0001F602>",FALSE,0,"PAKDANIEL99",2021-01-16 04:55:37,FALSE,"1350298579705896961","1350305683946655749","1345429462712631296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAKNAKYUNG00",0,FALSE,FALSE,NA,NA
"442","Vaksin ah, siapa tau dapat titan armored",FALSE,0,NA,2021-01-16 04:55:24,FALSE,NA,"1350305632717422593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PbwYudha",0,FALSE,FALSE,NA,NA
"443","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 04:45:06,FALSE,NA,"1350303037672153089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabimokesano",56,TRUE,FALSE,NA,NA
"444","RT @Txtbyreyy: Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,0,NA,2021-01-16 04:40:00,FALSE,NA,"1350301756148727809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamvsmymind",56,TRUE,FALSE,NA,NA
"445","VAKSIN bisa bikin kita jadi titan?
terus anda anda yang mabok nya minum AMER gimana tuhh?
hayoo loohh

#AttackOnTitan",FALSE,0,NA,2021-01-16 04:31:57,FALSE,NA,"1350299727573643264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MbeeGall",0,FALSE,FALSE,NA,NA
"446","RT @GrabID: Semoga program vaksin bisa ngebantu kita untuk menghadapi pandemi ini ya.

Grab juga ngedukung program vaksin ini, biar kalian…",FALSE,0,NA,2021-01-16 04:29:29,FALSE,NA,"1350299108263694339",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tuman48215069",5,TRUE,FALSE,NA,NA
"447","Sesudah gua di suntik vaksin, semoga dapet armor Titan.",FALSE,370,NA,2021-01-16 04:27:54,FALSE,NA,"1350298710991728642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Txtbyreyy",56,FALSE,FALSE,NA,NA
"448","@iinftrians Klo km berubah jadi titan stelah d vaksin gmna ?",FALSE,0,"iinftrians",2021-01-16 04:19:24,FALSE,"1350254683265200129","1350296571452088320","1255368685365190659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizkyhartonoo",0,FALSE,FALSE,NA,NA
"449","tweet ini perihal menanggapi anak"" penolak vaksin krn takut jd titan",FALSE,0,"dylannsprouseee",2021-01-16 04:08:48,FALSE,"1349765672004317184","1350293904529113088","1248870747985965059","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dylannsprouseee",0,FALSE,FALSE,NA,NA
"450","Levi melakukan penyamaran ke indonesia utk membasmi titan vaksin https://t.co/ChZbCYfl3X",FALSE,1,NA,2021-01-16 04:01:56,FALSE,NA,"1350292176043868161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","penggunamigdala",0,FALSE,FALSE,NA,NA
"451","RT @txtdrbekasi: Sebelum vaksin:                      Sesudah vaksin: https://t.co/VFepT1TL5t",FALSE,0,NA,2021-01-16 03:58:05,FALSE,NA,"1350291207667109893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","istiah_titan",990,TRUE,FALSE,NA,NA
"452","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 03:53:54,FALSE,NA,"1350290154238349313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","selskykim",78,TRUE,FALSE,NA,NA
"453","Suntikan vaksin itu berisi cairan titan murni atau titan shifter ya?",FALSE,0,NA,2021-01-16 03:29:52,FALSE,NA,"1350284104210632704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iswandyyy",0,FALSE,FALSE,NA,NA
"454","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 03:27:06,FALSE,NA,"1350283410342744064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","repiasss",78,TRUE,FALSE,NA,NA
"455","Kalo di suntik vaksin pengenya sih jadi armored titan kalo ngga war hammer titan tapi attack titan juga boleh banget si buat invasi<U+0001F92D>",FALSE,0,NA,2021-01-16 03:26:31,FALSE,NA,"1350283261637902338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scapanohynchus",0,FALSE,FALSE,NA,NA
"456","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 03:21:47,FALSE,NA,"1350282071734775808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abon_cakalang",78,TRUE,FALSE,NA,NA
"457","@jokowi kalo ada Vaksin yang bisa ngerubah  manusia jadi Titan saya mau dong pak, sekalian mau milih Titan Shifter… https://t.co/wYkE89gPz0",FALSE,0,"jokowi",2021-01-16 03:15:15,TRUE,NA,"1350280428268052483","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wiratamayr",0,FALSE,FALSE,NA,NA
"458","Aku:
Ngakak gegara meme wibu, abis vaksin jadi Titan

Temen:
""Lu ga percaya sama vaksin ya?""

<U+0001F610><U+0001F610><U+0001F610><U+0001F610><U+0001F610><U+0001F610>",FALSE,0,NA,2021-01-16 02:58:09,FALSE,NA,"1350276124882833410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurainunnisa11",0,FALSE,FALSE,NA,NA
"459","RT @Lipppp13: Gw ga mau di vaksin..bukan takut jadi Titan..cuma gw ga mau hidup 13 tahun doang..",FALSE,0,NA,2021-01-16 02:08:06,FALSE,NA,"1350263528540626944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lipppp13",1,TRUE,FALSE,NA,NA
"460","Gw ga mau di vaksin..bukan takut jadi Titan..cuma gw ga mau hidup 13 tahun doang..",FALSE,1,NA,2021-01-16 02:04:41,FALSE,NA,"1350262669689856000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lipppp13",1,FALSE,FALSE,NA,NA
"461","Untuk masyarakat yang disuntik vaksin, tenang aja ngga bakal jadi Titan.. #SnK",FALSE,0,NA,2021-01-16 01:50:46,FALSE,NA,"1350259164656779265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","firnadi_",0,FALSE,FALSE,NA,NA
"462","RT @CNNIndonesia: Tak hanya vaksin #Sinovac, Indonesia juga akan memakai vaksin-vaksin berikut ini, salah satunya vaksin Merah Putih. Berik…",FALSE,0,NA,2021-01-16 01:12:30,FALSE,NA,"1350249537831460865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","istiah_titan",50,TRUE,FALSE,NA,NA
"463","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 01:00:20,FALSE,NA,"1350246474563522563",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myeonjongin",78,TRUE,FALSE,NA,NA
"464","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-16 00:53:46,FALSE,NA,"1350244820170596352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eighty8Ers",78,TRUE,FALSE,NA,NA
"465","Padahal pusing, pegel, demam, itu efek vaksin yang wajar terjadi dan ga semua efek terjadi ke setiap orang, tiap or… https://t.co/ndPKiT8LQx",FALSE,0,"choihanie",2021-01-16 00:28:42,TRUE,"1350238196035043329","1350238514844090370","4603054573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","choihanie",0,FALSE,FALSE,NA,NA
"466","Pengen suntik vaksin, tapi konspirasi bilang suntik titan, dari tiang listrik jadi tower sinyal ni badan.. ngeri gua<U+0001F605>
#candacovid",FALSE,1,NA,2021-01-16 00:19:55,FALSE,NA,"1350236303946760193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadhurrahman_",0,FALSE,FALSE,NA,NA
"467","Di suntik vaksin akan membuat anda menjadi titan abnormal <U+0001F60C>",FALSE,0,NA,2021-01-15 23:40:41,FALSE,NA,"1350226431410749442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fashafbian",0,FALSE,FALSE,NA,NA
"468","@janganpakegula @kegblgnunfaedh Mungkin mbaknya habis disuntik vaksin titan <U+0001F62D>",FALSE,1,"janganpakegula",2021-01-15 23:25:55,FALSE,"1350212935478513665","1350222714322120705","330978962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweetmthrfucker",0,FALSE,FALSE,NA,NA
"469","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 23:21:58,FALSE,NA,"1350221717688356865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chawroraa",78,TRUE,FALSE,NA,NA
"470","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 23:07:12,FALSE,NA,"1350218003913195522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renwintiway",78,TRUE,FALSE,NA,NA
"471","RT @ahongpleong: sampe kapan nih fans aot mau nimpalin konten vaksin pake gambar suntikan aot sama titan telanjang, kabarin aja biar sama s…",FALSE,0,NA,2021-01-15 21:54:14,FALSE,NA,"1350199638825988098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aufalahdy",53,TRUE,FALSE,NA,NA
